sts,device_fk,latitude,longitude,time_stamp,speed
2021-10-23T12:33:38.888586+00:00,25029,27.88282966613769,76.25386810302734,2021-10-23T12:33:31+00:00,1
2021-10-23T12:33:38.888740+00:00,25029,27.88503074645996,76.25951385498047,2021-10-23T12:32:07+00:00,19
2021-10-23T12:33:38.894538+00:00,25029,27.88280296325684,76.25385284423828,2021-10-23T12:33:33+00:00,8
2021-10-23T12:33:38.895876+00:00,25029,27.88493156433105,76.25929260253906,2021-10-23T12:32:11+00:00,21
2021-10-23T12:33:38.896220+00:00,25029,27.88298988342285,76.25399017333984,2021-10-23T12:33:25+00:00,23
2021-10-23T12:33:38.898134+00:00,25029,27.884979248046875,76.25940704345703,2021-10-23T12:32:09+00:00,21
2021-10-23T12:33:42.075462+00:00,6888,19.738859176635746,76.18203735351562,2021-10-23T12:33:36+00:00,4
2021-10-23T12:33:42.075620+00:00,6888,19.731538772583008,76.20477294921875,2021-10-23T05:15:33+00:00,7
2021-10-23T12:33:42.082474+00:00,6888,19.73153305053711,76.20480346679688,2021-10-23T05:15:31+00:00,6
2021-10-23T12:33:42.082693+00:00,6888,19.73151969909668,76.204833984375,2021-10-23T05:15:29+00:00,7
2021-10-23T12:33:42.083573+00:00,6888,19.73870849609375,76.18244171142578,2021-10-23T12:32:42+00:00,0
2021-10-23T12:33:42.084036+00:00,6888,19.73154830932617,76.20470428466797,2021-10-23T05:15:36+00:00,6
2021-10-23T12:33:42.084210+00:00,6888,19.731502532958984,76.20486450195312,2021-10-23T05:15:27+00:00,7
2021-10-23T12:33:42.084647+00:00,6888,19.73147773742676,76.20494079589844,2021-10-23T05:15:23+00:00,6
2021-10-23T12:33:42.084862+00:00,6888,19.738725662231445,76.18240356445312,2021-10-23T12:32:46+00:00,0
2021-10-23T12:33:42.085025+00:00,6888,19.731491088867188,76.20490264892578,2021-10-23T05:15:25+00:00,6
2021-10-23T12:33:42.085197+00:00,6888,19.73871421813965,76.18244171142578,2021-10-23T12:32:44+00:00,0
2021-10-23T12:33:42.085293+00:00,6888,19.731544494628903,76.2047348022461,2021-10-23T05:15:34+00:00,6
2021-10-23T12:33:42.513844+00:00,25029,27.88529586791992,76.26051330566406,2021-10-23T12:31:43+00:00,32
2021-10-23T12:33:42.513950+00:00,25029,27.88528060913086,76.26020050048828,2021-10-23T12:31:47+00:00,23
2021-10-23T12:33:42.514041+00:00,25029,27.882741928100582,76.25374603271484,2021-10-23T12:33:39+00:00,8
2021-10-23T12:33:42.514131+00:00,25029,27.88274955749512,76.25379180908203,2021-10-23T12:33:37+00:00,7
2021-10-23T12:33:42.514231+00:00,25029,27.88522148132324,76.25999450683594,2021-10-23T12:31:51+00:00,15
2021-10-23T12:33:42.515280+00:00,25029,27.88529396057129,76.26034545898438,2021-10-23T12:31:45+00:00,28
2021-10-23T12:33:42.515700+00:00,25029,27.88529586791992,76.26060485839844,2021-10-23T12:31:41+00:00,33
2021-10-23T12:33:42.515849+00:00,25029,27.88519096374512,76.25993347167969,2021-10-23T12:31:53+00:00,10
2021-10-23T12:33:42.516001+00:00,25029,27.885257720947266,76.26008605957031,2021-10-23T12:31:49+00:00,20
2021-10-23T12:33:42.516095+00:00,25029,27.88517951965332,76.25989532470703,2021-10-23T12:31:55+00:00,6
2021-10-23T12:33:42.516212+00:00,25029,27.882776260375977,76.25382995605469,2021-10-23T12:33:35+00:00,9
2021-10-23T12:33:42.516348+00:00,25029,27.885173797607425,76.2598648071289,2021-10-23T12:31:57+00:00,6
2021-10-23T12:33:44.200888+00:00,25029,27.882736206054688,76.25369262695312,2021-10-23T12:33:41+00:00,10
2021-10-23T12:33:44.216694+00:00,25029,27.88530540466309,76.26139831542969,2021-10-23T12:31:33+00:00,34
2021-10-23T12:33:44.225432+00:00,25029,27.885303497314453,76.26089477539062,2021-10-23T12:31:39+00:00,36
2021-10-23T12:33:44.225722+00:00,25029,27.885303497314453,76.2615966796875,2021-10-23T12:31:31+00:00,35
2021-10-23T12:33:44.225996+00:00,25029,27.88530731201172,76.26119995117188,2021-10-23T12:31:35+00:00,35
2021-10-23T12:33:44.226265+00:00,25029,27.88530540466309,76.26100158691406,2021-10-23T12:31:37+00:00,35
2021-10-23T12:33:51.316742+00:00,25029,27.88277053833008,76.25348663330078,2021-10-23T12:33:48+00:00,10
2021-10-23T12:33:51.318016+00:00,25029,27.882740020751957,76.2536392211914,2021-10-23T12:33:43+00:00,10
2021-10-23T12:33:51.319315+00:00,25029,27.88274574279785,76.25357818603516,2021-10-23T12:33:45+00:00,10
2021-10-23T12:33:57.004965+00:00,25029,27.882783889770508,76.25343322753906,2021-10-23T12:33:50+00:00,8
2021-10-23T12:33:57.005468+00:00,25029,27.882801055908203,76.25332641601562,2021-10-23T12:33:54+00:00,10
2021-10-23T12:33:57.005662+00:00,25029,27.882793426513672,76.25337982177734,2021-10-23T12:33:52+00:00,10
2021-10-23T12:34:04.920256+00:00,24809,18.990291595458984,77.75883483886719,2021-10-23T12:33:41+00:00,6
2021-10-23T12:34:04.924479+00:00,24809,18.990379333496094,77.75888061523438,2021-10-23T12:33:49+00:00,5
2021-10-23T12:34:04.926324+00:00,24809,18.99056434631348,77.75885009765625,2021-10-23T12:34:01+00:00,7
2021-10-23T12:34:04.926858+00:00,24809,18.990440368652344,77.75890350341797,2021-10-23T12:33:53+00:00,6
2021-10-23T12:34:04.927642+00:00,24809,18.990352630615234,77.75886535644531,2021-10-23T12:33:47+00:00,3
2021-10-23T12:34:04.927826+00:00,24809,18.9904727935791,77.75890350341797,2021-10-23T12:33:55+00:00,7
2021-10-23T12:34:04.928313+00:00,24809,18.990535736083984,77.75887298583984,2021-10-23T12:33:59+00:00,7
2021-10-23T12:34:04.929287+00:00,24809,18.99033737182617,77.75885772705078,2021-10-23T12:33:45+00:00,4
2021-10-23T12:34:04.930638+00:00,24809,18.990509033203125,77.75889587402344,2021-10-23T12:33:57+00:00,6
2021-10-23T12:34:04.936002+00:00,24809,18.99031639099121,77.75884246826172,2021-10-23T12:33:43+00:00,3
2021-10-23T12:34:04.936391+00:00,24809,18.990407943725582,77.7588882446289,2021-10-23T12:33:51+00:00,6
2021-10-23T12:34:04.936891+00:00,24809,18.990259170532227,77.7588119506836,2021-10-23T12:33:39+00:00,8
2021-10-23T12:34:07.302059+00:00,25029,27.88280868530273,76.2532730102539,2021-10-23T12:33:56+00:00,10
2021-10-23T12:34:07.302252+00:00,25029,27.8828182220459,76.25321197509766,2021-10-23T12:33:58+00:00,10
2021-10-23T12:34:07.305432+00:00,25029,27.882837295532227,76.25313568115234,2021-10-23T12:34:00+00:00,15
2021-10-23T12:34:08.007011+00:00,24809,18.99019241333008,77.7587661743164,2021-10-23T12:33:35+00:00,7
2021-10-23T12:34:08.007345+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:40:06+00:00,0
2021-10-23T12:34:08.007521+00:00,24809,18.98995018005371,77.7585678100586,2021-10-23T12:33:21+00:00,8
2021-10-23T12:34:08.007696+00:00,24809,18.99012565612793,77.75871276855469,2021-10-23T12:33:31+00:00,7
2021-10-23T12:34:08.007863+00:00,24809,18.99022483825684,77.7587890625,2021-10-23T12:33:37+00:00,7
2021-10-23T12:34:08.008196+00:00,24809,18.98998069763184,77.75860595703125,2021-10-23T12:33:23+00:00,8
2021-10-23T12:34:08.008360+00:00,24809,18.990158081054688,77.75874328613281,2021-10-23T12:33:33+00:00,6
2021-10-23T12:34:08.011682+00:00,24809,18.990087509155277,77.75869750976562,2021-10-23T12:33:29+00:00,8
2021-10-23T12:34:08.011863+00:00,24809,18.99001693725586,77.75863647460938,2021-10-23T12:33:25+00:00,9
2021-10-23T12:34:08.012050+00:00,24809,18.990053176879883,77.7586669921875,2021-10-23T12:33:27+00:00,8
2021-10-23T12:34:08.012222+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:40:08+00:00,0
2021-10-23T12:34:08.012406+00:00,24809,18.9905948638916,77.75883483886719,2021-10-23T12:34:03+00:00,6
2021-10-23T12:34:08.995696+00:00,25029,27.882850646972656,76.2530517578125,2021-10-23T12:34:02+00:00,13
2021-10-23T12:34:08.996867+00:00,25029,27.882871627807617,76.25293731689453,2021-10-23T12:34:06+00:00,5
2021-10-23T12:34:08.998226+00:00,25029,27.88286399841309,76.25298309326172,2021-10-23T12:34:04+00:00,10
2021-10-23T12:34:13.423349+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:48+00:00,0
2021-10-23T12:34:13.424054+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:40:04+00:00,0
2021-10-23T12:34:13.424233+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:40:02+00:00,0
2021-10-23T12:34:13.424398+00:00,24809,18.990625381469727,77.75881958007812,2021-10-23T12:34:05+00:00,6
2021-10-23T12:34:13.424734+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:07+00:00,0
2021-10-23T12:34:13.425067+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:54+00:00,0
2021-10-23T12:34:13.425608+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:58+00:00,0
2021-10-23T12:34:13.425790+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:09+00:00,0
2021-10-23T12:34:13.426519+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:40:00+00:00,0
2021-10-23T12:34:13.426858+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:52+00:00,0
2021-10-23T12:34:13.427019+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:56+00:00,0
2021-10-23T12:34:13.427142+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:50+00:00,0
2021-10-23T12:34:14.899688+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:33:47+00:00,0
2021-10-23T12:34:14.900551+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:08+00:00,0
2021-10-23T12:34:14.900718+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:11+00:00,0
2021-10-23T12:34:14.901211+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:02+00:00,0
2021-10-23T12:34:14.901852+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:04+00:00,0
2021-10-23T12:34:14.905062+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:06+00:00,0
2021-10-23T12:34:14.908812+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:33:33+00:00,0
2021-10-23T12:34:16.695375+00:00,25029,27.882890701293945,76.25283813476562,2021-10-23T12:34:12+00:00,9
2021-10-23T12:34:16.695655+00:00,25029,27.88287353515625,76.25292205810547,2021-10-23T12:34:08+00:00,4
2021-10-23T12:34:16.695834+00:00,25029,27.88287925720215,76.25289154052734,2021-10-23T12:34:10+00:00,5
2021-10-23T12:34:21.101101+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:16+00:00,0
2021-10-23T12:34:21.101267+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:18+00:00,0
2021-10-23T12:34:21.101422+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:13+00:00,0
2021-10-23T12:34:31.001066+00:00,25029,27.882944107055664,76.25260162353516,2021-10-23T12:34:18+00:00,17
2021-10-23T12:34:31.002127+00:00,25029,27.88290405273437,76.25277709960938,2021-10-23T12:34:14+00:00,12
2021-10-23T12:34:31.002958+00:00,25029,27.882923126220703,76.25269317626953,2021-10-23T12:34:16+00:00,17
2021-10-23T12:34:32.492645+00:00,25029,27.88299560546875,76.25209045410156,2021-10-23T12:34:26+00:00,28
2021-10-23T12:34:32.492740+00:00,25029,27.88299560546875,76.25193786621094,2021-10-23T12:34:28+00:00,25
2021-10-23T12:34:32.492922+00:00,25029,27.88300323486328,76.25181579589844,2021-10-23T12:34:30+00:00,17
2021-10-23T12:34:32.493012+00:00,25029,27.88299369812012,76.25223541259766,2021-10-23T12:34:24+00:00,25
2021-10-23T12:34:32.506682+00:00,25029,27.882984161376957,76.25237274169922,2021-10-23T12:34:22+00:00,21
2021-10-23T12:34:32.507698+00:00,25029,27.882965087890625,76.25248718261719,2021-10-23T12:34:20+00:00,21
2021-10-23T12:34:38.994151+00:00,25029,27.883012771606445,76.25173950195312,2021-10-23T12:34:32+00:00,9
2021-10-23T12:34:38.994633+00:00,25029,27.88302230834961,76.2516860961914,2021-10-23T12:34:34+00:00,13
2021-10-23T12:34:39.022743+00:00,25029,27.883033752441406,76.25162506103516,2021-10-23T12:34:36+00:00,12
2021-10-23T12:34:44.508205+00:00,6888,19.738689422607425,76.1823959350586,2021-10-23T12:34:14+00:00,0
2021-10-23T12:34:44.508520+00:00,6888,19.738603591918945,76.1826400756836,2021-10-23T12:34:33+00:00,14
2021-10-23T12:34:44.508687+00:00,6888,19.738677978515625,76.18240356445312,2021-10-23T12:34:18+00:00,0
2021-10-23T12:34:44.511177+00:00,6888,19.73862648010254,76.18254852294922,2021-10-23T12:34:27+00:00,3
2021-10-23T12:34:44.511507+00:00,6888,19.738615036010746,76.18260192871094,2021-10-23T12:34:31+00:00,10
2021-10-23T12:34:44.511713+00:00,6888,19.73863220214844,76.18254852294922,2021-10-23T12:34:25+00:00,3
2021-10-23T12:34:44.511807+00:00,6888,19.73870086669922,76.18238830566406,2021-10-23T12:34:12+00:00,3
2021-10-23T12:34:44.511901+00:00,6888,19.73863220214844,76.18254852294922,2021-10-23T12:34:23+00:00,14
2021-10-23T12:34:44.512082+00:00,6888,19.738624572753903,76.18256378173828,2021-10-23T12:34:29+00:00,5
2021-10-23T12:34:44.512638+00:00,6888,19.738645553588867,76.18250274658203,2021-10-23T12:34:21+00:00,13
2021-10-23T12:34:44.512745+00:00,6888,19.73868560791016,76.18238830566406,2021-10-23T12:34:16+00:00,4
2021-10-23T12:34:44.512935+00:00,6888,19.7386531829834,76.18244171142578,2021-10-23T12:34:20+00:00,11
2021-10-23T12:34:45.730773+00:00,25029,27.883028030395508,76.25154113769531,2021-10-23T12:34:38+00:00,16
2021-10-23T12:34:45.733167+00:00,25029,27.88302421569824,76.25130462646484,2021-10-23T12:34:42+00:00,24
2021-10-23T12:34:45.733937+00:00,25029,27.88302421569824,76.25143432617188,2021-10-23T12:34:40+00:00,21
2021-10-23T12:34:47.416100+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:20+00:00,0
2021-10-23T12:34:47.416966+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:42+00:00,0
2021-10-23T12:34:47.417133+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:40+00:00,0
2021-10-23T12:34:47.417303+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:35+00:00,0
2021-10-23T12:34:48.209022+00:00,6888,19.738731384277344,76.18232727050781,2021-10-23T12:34:08+00:00,6
2021-10-23T12:34:48.211088+00:00,6888,19.738784790039062,76.1822280883789,2021-10-23T12:33:58+00:00,0
2021-10-23T12:34:48.218919+00:00,6888,19.73861694335937,76.18264770507812,2021-10-23T12:34:37+00:00,0
2021-10-23T12:34:48.219102+00:00,6888,19.73861122131348,76.18264770507812,2021-10-23T12:34:35+00:00,3
2021-10-23T12:34:48.219269+00:00,6888,19.738636016845703,76.18264770507812,2021-10-23T12:34:39+00:00,5
2021-10-23T12:34:48.219937+00:00,6888,19.738740921020508,76.18229675292969,2021-10-23T12:34:06+00:00,0
2021-10-23T12:34:48.220279+00:00,6888,19.73871421813965,76.18235778808594,2021-10-23T12:34:10+00:00,5
2021-10-23T12:34:48.220475+00:00,6888,19.738752365112305,76.18228149414062,2021-10-23T12:34:02+00:00,0
2021-10-23T12:34:48.220643+00:00,6888,19.73876571655273,76.18224334716797,2021-10-23T12:34:00+00:00,0
2021-10-23T12:34:48.221146+00:00,6888,19.738746643066406,76.18228149414062,2021-10-23T12:34:04+00:00,0
2021-10-23T12:34:48.522204+00:00,6888,19.738645553588867,76.1826171875,2021-10-23T12:34:43+00:00,0
2021-10-23T12:34:48.523657+00:00,6888,19.73867416381836,76.18266296386719,2021-10-23T12:34:41+00:00,8
2021-10-23T12:34:51.515012+00:00,6888,19.73866271972656,76.18256378173828,2021-10-23T12:34:47+00:00,0
2021-10-23T12:34:51.517314+00:00,6888,19.738813400268555,76.1821060180664,2021-10-23T12:33:46+00:00,0
2021-10-23T12:34:51.517523+00:00,6888,19.738807678222656,76.18212127685547,2021-10-23T12:33:50+00:00,0
2021-10-23T12:34:51.517679+00:00,6888,19.738845825195312,76.18206787109375,2021-10-23T12:33:40+00:00,0
2021-10-23T12:34:51.518078+00:00,6888,19.738807678222656,76.18212127685547,2021-10-23T12:33:56+00:00,0
2021-10-23T12:34:51.518688+00:00,6888,19.73885726928711,76.18205261230469,2021-10-23T12:33:38+00:00,3
2021-10-23T12:34:51.518852+00:00,6888,19.738807678222656,76.18212127685547,2021-10-23T12:33:48+00:00,0
2021-10-23T12:34:51.519767+00:00,6888,19.738807678222656,76.18212127685547,2021-10-23T12:33:52+00:00,0
2021-10-23T12:34:51.552353+00:00,6888,19.738826751708984,76.18203735351562,2021-10-23T12:33:42+00:00,11
2021-10-23T12:34:51.555083+00:00,25029,27.883033752441406,76.25100708007812,2021-10-23T12:34:46+00:00,30
2021-10-23T12:34:51.555970+00:00,25029,27.88304710388184,76.25082397460938,2021-10-23T12:34:48+00:00,33
2021-10-23T12:34:51.556306+00:00,6888,19.738807678222656,76.18212127685547,2021-10-23T12:33:54+00:00,0
2021-10-23T12:34:51.556944+00:00,25029,27.883026123046875,76.25116729736328,2021-10-23T12:34:44+00:00,26
2021-10-23T12:34:51.558997+00:00,6888,19.73881721496582,76.18206024169922,2021-10-23T12:33:44+00:00,5
2021-10-23T12:34:51.560054+00:00,6888,19.7386474609375,76.18260955810547,2021-10-23T12:34:45+00:00,0
2021-10-23T12:34:53.221922+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:45+00:00,0
2021-10-23T12:34:53.222078+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:29+00:00,0
2021-10-23T12:34:53.224923+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:27+00:00,0
2021-10-23T12:34:53.225084+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:37+00:00,0
2021-10-23T12:34:53.225252+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:31+00:00,0
2021-10-23T12:34:53.225423+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:47+00:00,0
2021-10-23T12:34:53.225576+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:39+00:00,0
2021-10-23T12:34:53.225734+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:33+00:00,0
2021-10-23T12:34:53.232408+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:49+00:00,0
2021-10-23T12:34:53.232608+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:41+00:00,0
2021-10-23T12:34:53.232794+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:43+00:00,0
2021-10-23T12:34:53.232956+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:35+00:00,0
2021-10-23T12:34:55.604279+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:19+00:00,0
2021-10-23T12:34:55.605714+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:46+00:00,0
2021-10-23T12:34:55.605870+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:51+00:00,0
2021-10-23T12:34:55.606060+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:21+00:00,0
2021-10-23T12:34:55.610088+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:23+00:00,0
2021-10-23T12:34:55.611413+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:17+00:00,0
2021-10-23T12:34:55.611928+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:42+00:00,0
2021-10-23T12:34:55.612078+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:13+00:00,0
2021-10-23T12:34:55.613729+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:15+00:00,0
2021-10-23T12:34:55.615229+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:25+00:00,0
2021-10-23T12:34:55.615427+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:44+00:00,0
2021-10-23T12:34:55.616700+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:11+00:00,0
2021-10-23T12:34:56.826467+00:00,25029,27.88308906555176,76.25041198730469,2021-10-23T12:34:52+00:00,36
2021-10-23T12:34:56.837872+00:00,25029,27.883129119873047,76.25020599365234,2021-10-23T12:34:54+00:00,38
2021-10-23T12:34:56.838228+00:00,25029,27.883066177368164,76.25062561035156,2021-10-23T12:34:50+00:00,36
2021-10-23T12:35:01.510893+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:23+00:00,0
2021-10-23T12:35:01.511185+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:53+00:00,0
2021-10-23T12:35:01.511338+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:28+00:00,0
2021-10-23T12:35:01.511442+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:32+00:00,0
2021-10-23T12:35:01.511534+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:38+00:00,0
2021-10-23T12:35:01.511644+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:26+00:00,0
2021-10-23T12:35:01.511736+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:57+00:00,0
2021-10-23T12:35:01.511828+00:00,24809,18.99063491821289,77.7588119506836,2021-10-23T12:34:55+00:00,0
2021-10-23T12:35:01.512424+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:40+00:00,0
2021-10-23T12:35:01.512699+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:30+00:00,0
2021-10-23T12:35:01.512857+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:36+00:00,0
2021-10-23T12:35:01.513455+00:00,24809,19.022470474243164,77.7537841796875,2021-10-23T08:39:34+00:00,0
2021-10-23T12:35:13.231582+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:35:09+00:00,0
2021-10-23T12:35:13.232364+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:35:05+00:00,0
2021-10-23T12:35:13.232796+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:35:02+00:00,0
2021-10-23T12:35:13.233083+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:34:51+00:00,0
2021-10-23T12:35:13.302426+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:35:07+00:00,0
2021-10-23T12:35:17.089931+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:35:14+00:00,0
2021-10-23T12:35:17.098930+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:35:12+00:00,0
2021-10-23T12:30:03.385959+00:00,24809,18.98970603942871,77.75823211669922,2021-10-23T12:29:50+00:00,0
2021-10-23T12:30:03.416995+00:00,24809,18.98970603942871,77.75823211669922,2021-10-23T12:29:46+00:00,0
2021-10-23T12:30:03.417196+00:00,24809,18.98965072631836,77.7581558227539,2021-10-23T12:29:38+00:00,8
2021-10-23T12:30:03.417365+00:00,24809,18.98970603942871,77.75823211669922,2021-10-23T12:29:56+00:00,0
2021-10-23T12:30:03.419271+00:00,24809,18.98958396911621,77.75808715820312,2021-10-23T12:29:34+00:00,10
2021-10-23T12:30:03.419888+00:00,24809,18.98970603942871,77.75823211669922,2021-10-23T12:29:54+00:00,0
2021-10-23T12:30:03.422449+00:00,24809,18.98961639404297,77.75812530517578,2021-10-23T12:29:36+00:00,8
2021-10-23T12:30:03.422788+00:00,24809,18.989702224731445,77.75822448730469,2021-10-23T12:29:44+00:00,0
2021-10-23T12:30:03.422955+00:00,24809,18.98969078063965,77.75820922851562,2021-10-23T12:29:42+00:00,4
2021-10-23T12:30:03.423770+00:00,24809,18.98970603942871,77.75823211669922,2021-10-23T12:29:48+00:00,0
2021-10-23T12:30:03.424442+00:00,24809,18.989675521850582,77.75818634033203,2021-10-23T12:29:40+00:00,6
2021-10-23T12:30:03.425052+00:00,24809,18.98970603942871,77.75823211669922,2021-10-23T12:29:52+00:00,0
2021-10-23T12:30:03.805833+00:00,25029,27.88550567626953,76.26920318603516,2021-10-23T12:29:56+00:00,31
2021-10-23T12:30:03.806781+00:00,25029,27.88548851013184,76.26902770996094,2021-10-23T12:29:58+00:00,32
2021-10-23T12:30:03.806927+00:00,25029,27.88547706604004,76.26883697509766,2021-10-23T12:30:00+00:00,35
2021-10-23T12:30:05.685321+00:00,24809,18.98970603942871,77.75823211669922,2021-10-23T12:30:02+00:00,0
2021-10-23T12:30:05.686958+00:00,24809,18.98954391479492,77.75804901123047,2021-10-23T12:29:32+00:00,10
2021-10-23T12:30:05.687145+00:00,24809,19.022464752197266,77.7537841796875,2021-10-23T08:42:16+00:00,0
2021-10-23T12:30:05.687798+00:00,24809,19.022464752197266,77.7537841796875,2021-10-23T08:42:06+00:00,0
2021-10-23T12:30:05.688279+00:00,24809,19.022464752197266,77.7537841796875,2021-10-23T08:42:08+00:00,0
2021-10-23T12:30:05.688427+00:00,24809,19.022464752197266,77.7537841796875,2021-10-23T08:42:18+00:00,0
2021-10-23T12:30:05.688584+00:00,24809,19.022464752197266,77.7537841796875,2021-10-23T08:42:10+00:00,0
2021-10-23T12:30:05.694970+00:00,24809,19.022464752197266,77.7537841796875,2021-10-23T08:42:14+00:00,0
2021-10-23T12:30:05.695541+00:00,24809,18.98970603942871,77.75823211669922,2021-10-23T12:30:00+00:00,0
2021-10-23T12:30:05.695698+00:00,24809,18.98970603942871,77.75823211669922,2021-10-23T12:29:58+00:00,0
2021-10-23T12:30:05.695846+00:00,24809,19.022464752197266,77.7537841796875,2021-10-23T08:42:12+00:00,0
2021-10-23T12:30:05.702032+00:00,24809,19.022464752197266,77.7537841796875,2021-10-23T08:42:20+00:00,0
2021-10-23T12:30:10.275761+00:00,25029,27.88546371459961,76.26861572265625,2021-10-23T12:30:02+00:00,38
2021-10-23T12:30:10.276184+00:00,25029,27.88546371459961,76.26840209960938,2021-10-23T12:30:04+00:00,39
2021-10-23T12:30:10.286325+00:00,25029,27.885459899902344,76.26817321777344,2021-10-23T12:30:06+00:00,38
2021-10-23T12:30:15.193820+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:30:02+00:00,0
2021-10-23T12:30:15.194160+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:30:11+00:00,0
2021-10-23T12:30:15.194803+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:29:53+00:00,0
2021-10-23T12:30:15.195262+00:00,20984,21.61501693725586,78.43660736083984,2021-10-23T12:30:06+00:00,0
2021-10-23T12:30:15.671673+00:00,25029,27.885473251342773,76.26795959472656,2021-10-23T12:30:08+00:00,38
2021-10-23T12:30:15.673724+00:00,25029,27.885478973388672,76.26753234863281,2021-10-23T12:30:12+00:00,38
2021-10-23T12:30:15.674083+00:00,25029,27.885482788085938,76.26773834228516,2021-10-23T12:30:10+00:00,38
2021-10-23T12:30:22.078764+00:00,25029,27.88549423217773,76.26712036132812,2021-10-23T12:30:16+00:00,37
2021-10-23T12:30:22.087837+00:00,25029,27.885480880737305,76.26732635498047,2021-10-23T12:30:14+00:00,38
2021-10-23T12:30:22.098567+00:00,25029,27.88551902770996,76.26690673828125,2021-10-23T12:30:18+00:00,34
